,title,salary,company,description,location
1487,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1488,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1489,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1490,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1491,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1492,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1493,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1494,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1495,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1496,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1497,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1498,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1499,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1500,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1501,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1502,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1503,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1504,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1505,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1506,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1507,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1508,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1509,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1510,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1511,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1512,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1513,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1514,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1515,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1516,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1517,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1518,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1519,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1520,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1521,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1522,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1523,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1524,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1525,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1526,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1527,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1528,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1529,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1530,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1531,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1532,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1533,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1534,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1535,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1536,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1537,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1538,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1539,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1540,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1541,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1542,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1543,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1544,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1545,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1546,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1547,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1548,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1549,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1550,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1551,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1552,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1553,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1554,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1555,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,"Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required. SALARY: $160,000 – $170,000/yr.","San Francisco, CA"
1556,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1557,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,Demonstrated experience working large volumes of data. Accenture Federal Services is seeking a data engineer who is excited about using their technical skills…,"Reston, VA"
1558,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs. Perform other duties as needed.",Remote
1559,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1560,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​. WHAT YOU WILL DO​*.,"Bay City, TX"
1561,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1562,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1563,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1564,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1565,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1566,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1567,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1568,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1569,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1570,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1571,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1572,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1573,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1574,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1575,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1576,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1577,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1578,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1579,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1580,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1581,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1582,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1583,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1584,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1585,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1586,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1587,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1588,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1589,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1590,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1591,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1592,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1593,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1594,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1595,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1596,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1597,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1598,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1599,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1600,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1601,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1602,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1603,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1604,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1605,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1606,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1607,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1608,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1609,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1610,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1611,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1612,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1613,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1614,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1615,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1616,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1617,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1618,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1619,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1620,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1621,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1622,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1623,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1624,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1625,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1626,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1627,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1628,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1629,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1630,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1631,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
1632,"Pilot Company | Senior Data Engineer (Direct Hire- Houston, TX)","$160,000 - $170,000 a year",Braintrust,Strong knowledge of enterprise data warehouse (EDW) data models with a. Focus on Star Schema data modeling techniques required.,"San Francisco, CA"
1633,Scala Data Engineer,"$145,000 - $170,000 a year",Signify Technology,"As a data engineer, you will lead teams to create new pipelines and introduce your solutions to solve challenging problems. 4 years of Scala experience.",Remote
1634,Data Engineer - Journeyman,"$88,100 - $123,400 a year",Accenture Federal Services,"Demonstrated experience working large volumes of data. Interest in statistical analysis, machine learning, or data science. Bonus points if you have:","Reston, VA"
1635,Clinical Research Data Analyst-Engineer,,Boston Medical Center,"Help researchers understand the data available, work with them to understand their data requirements, and meet their data needs.",Remote
1636,Hadoop Data Engineer at New York,,CapB InfoteK,Understanding of Data Models Conceptual Logical and Physical Dimensional Relational Data Model Design Analyze functional specifications and assist in designing…,"New York, NY"
1637,Data Engineer,,Roehm America LLC,Develop the vision of Digital Twin and work on its development and deployment leveraging right data points to meet business requirements ​.,"Bay City, TX"
1638,Machine Learning Engineer/Data Scientist,"$40,894 - $75,946 a year",ADT Security Services,Experience building data pipelines and data pipeline orchestration. You will leverage petabytes of data and apply advanced data algorithms to build new models…,"Boca Raton, FL"
1639,Sr Staff Data Platform Engineer,,Mozilla,"Mozilla's data platform serves the needs of multiple products, including the Firefox browser, from data collection through to insights, product experiences, and…","San Francisco, CA"
1640,Data Engineer III,"$80,000 - $138,000 a year",Aspira Connect,"Work with architects and other developers to create efficient AWS GLUE pipelines and/or CloverDX graphs, that transform data into our data warehouse ecosystem.",Texas
1641,Staff Data Engineer,"$140,000 a year",Bamboo Health,Partner in ideation and development of data models used for data science and analytics. You will be a subject matter expert and technical mentor within a team…,Remote
1642,Data Engineer (Back End),"$130,000 - $185,000 a year",Schlumberger,"Good experience in database technologies, data warehouses, data lakes, able to write complex and scalable queries. Analyze, process raw data, upload to cloud.","Houston, TX"
