title,company,description,location,is_remote,city,state,country,job_type,employment_type,experience_level,skills
 etl data engineer - remote ," merit staffing, inc. ","job description etl developer duties and responsibilities develop and implement etl solutions, updating the architecture of our databases as necessaryleverages expertise in etl and the ms sql platform to perform performance tuning of technologies to manage data.strong debugging, problem solving and investigative skills. ability to assimilate disparate information (log files, error messages etc.) and pursue leads to find root cause problems.develop or update sql queries and scriptswork with busin",['remote'],1,,,,Data Engineer,,nan,"python,java,sql,spark,hive,tableau,etl"
 principal data engineer (mdm) , realtime associates ltd - urban hq ,"this 100% remote company can offer you 20 years of stability, an innovative and fast-paced environment, full autonomy, a colorful tech stack and access to multiple clouds and technologies. in this role, you will be a hands-on engineer/architect tasked with suggesting and implementing mdm strategies, data pipelines and stewardship strategies across the entire business and all in a very colorful and rapidly changing environment. core technologies (tech stack) includes: dbt | talend | snowflakeaws ",['remote'],1,,,,Data Engineer,,nan,
" data engineer || quincy, ma ( hybrid) ", talented it ,"role: data engineer location: quincy, ma (hybrid) technical skills required: python, oracle, sql server, sybase databases and datawarehousing in redshift, python, shell script – dynamic at least 8 years (onsite)/ 4years (offshore) of experience prior work experience in financial / capital markets domain","['quincy', ' ma', ' usa']",0,quincy,ma, usa,Data Engineer,,nan,
 data engineer lead (100% virtual) , us foods ,"we are looking for a lead data engineer to join our team! in this role, you will be responsible for leading the team of data engineers (onsite/offshore) to build new data pipelines (loading millions of transformed true records into cloud data warehouse on timely manner) to support evolving analytical needs for critical business decisions. manage existing data pipelines keeping data relevant and true, ready for analytical consumption.    flexible work policy: the data engineer lead position has b",['remote'],1,,,,Data Engineer,,nan,"python,sql,azure"
 google cloud platform data engineer/ data architect , edge global ,"hope you are doing well ! please just go through the below job description, if interested please share your updated resume.   role: google cloud platform data engineer/ data architect location: remote duration: long term contract   job description:- skills shell scriptingcloud data engineeringideally would have java, hadoop and spark experience sme on bigquery and related google cloud platform offeringsgoogle cloud platform data certification is big plus.  thanks and regards puneet edge global p",['remote'],1,,,,Data Engineer,12 months,nan,agile
 cloud/data engineer - alteryx/sas/google cloud platform , apex systems ,"job#: 1290469 job description: role: cloud developer location: remote duration: 3 months team: pricing & finance teamspurpose:support the pricing & finance teams in migrating their multiple business & analytic processes from sourcing data from legacy data platforms (teradata, sas data warehouse, etc.) to source from the new google cloud platform data structurevalue proposition/selling points (market place advantages): work with multiple people / teams across the orgexperience working with the le","['eagan', ' mn', ' usa']",0,eagan,mn, usa,Data Engineer,,nan,
 data engineer , entelli consulting llc ,"the ideal data engineer will design and implement processing, management, monitoring, security, and privacy of data using the full stack of azure data services to satisfy business needs. the qualified candidate must have a minimum of 3 to 5 years of relevant experience.  our development team works in an open, agile environment that values innovation and a results. responsibilities:  develop data processing pipelines in the azure environment (receiving content, transforming data, and sending to a",['remote'],1,,,,Data Engineer,,nan,"python,sql,etl"
 looking aws data engineer for remote (contract) , enterprise solutions ,"hello, greetings from enterprise solution inc.. please find the below mentioned job description and let me know your interest asap! please share resume with me at  or you can call me at this number: job title aws data engineer  location remote client: tcs job description: knowledge of aws environment - redshift, aurora, s3 knowledge of row level security in redshift knowledge of informatica and etl best practices understanding of data governance best practices deep understanding in sql developme",[''],0,,,,Data Engineer,,nan,"sql,etl"
 data engineer/data science with python , ust ,"data engineer python developer  location: santa clara, ca(on-site)   candidate will go through online assessment test and work from office( scla) is mandatory. primary skills:-  at least 4-7 years’ experience, ideally within a data engineer role.  demonstrated experience working with large and complex data sets as well as experience analyzing volumes of data.  excellent experience working python, pandas, flask/fast/django api, middleware, scheduler, sql, databases.  · prior experience with pytho","['santa clara', ' ca', ' usa']",0,santa clara,ca, usa,Data Scientist,,nan,aws
 lead software developer/ data engineer ," sterling 5, inc. ","role: lead software developer/ data engineer  location: remote  duration: 6+ months  rate: $70/hr 1099 client: s&p global  moi: 1/2 rounds of video calling job description deep, expert level knowledge of python, pandas application coding in python, pandas, sql, and relational databases experience developing and implementing data models for various domains. experience developing hybrid automation/interactive solutions for smes. experience developing with containers and linux experience with spark","['remote or princeton', ' nj', ' usa']",1,princeton,nj, usa,Data Engineer,,nan,"python,sql"
 sr. data engineer with streamset , infostretch corporation ,title: sr. data engineer with streamsets hire type: fulltime/ contract location: remote roles & responsibilities: 5+ years of experience with etl is a must2 year’s hands-on experience with stream sets data collector is a mustexperienced in data analysis and expert level in sql is a mustexposure to snowflake is a plushands on experience in developing data pipelines to load files into snowflake raw zone using streamsets data collector,['remote'],1,,,,Data Engineer,,senior,
 data engineer(10 + years exp) , gspann technologies ,"about gspann we work in an exploding market of retail and e-commerce. we have served as a trusted business partner for some of the world’s most respected brands. we’ve worked with more than 200 organizations and have served as a trusted business partner for some of the world’s most respected brands. our solutions have the businesses create custom-designed technology platforms, which have transformed the way our clients connect with their employees, partners, and customers. gspann is headquartere",['remote'],1,,,,Data Engineer,"contract,long term",nan,"java,spark,hadoop,shell scripting"
 data engineer , accenture federal services ,"we are: accenture federal services, bringing together commercial innovation with the latest technology to unleash the potential for our federal clients. every day we bring bold thinking and diverse disciplines to solve problems in new ways. ready to learn as much as you can? we’ll give you numerous opportunities of formal & informal training sessions to keep your tech smarts sharp! the work: develop new tools, code, and services to execute data engineering activitiesmove structured and unstructu","['chantilly', ' va', ' usa']",0,chantilly,va, usa,Data Engineer,,nan,
 data engineer with databricks experience- remote , everest consulting ,"candidates with excellent sql and pyspark skills, preferably on databricks. data engineers with apache spark/databricks (python) expertise.",['remote'],1,,,,Data Engineer,,nan,"azure,agile"
" data engineer ii (python, etl, microstrategy, qlik) ", travelers ,"who are we?taking care of our customers, our communities and each other. that's the travelers promise. by honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. join us to discover a culture that is rooted in innovation and thrives on collaboration. imagine loving what you do and where you do it.compensation overviewthe annual base salary range provided for this position is a nationwide market range and repres","['hartford', ' ct', ' usa']",0,hartford,ct, usa,Data Engineer,,nan,"sql,aws,etl"
" aws data engineer _____ brighton, ma (onsite) ____ contract "," sysmind, llc ","role: aws data engineer  location: brighton, ma (onsite from day 1)  long term contract w2 & c2c required skills;  overall it experience should be of 6-8 years. 4+ years of experience in bigdata technologies, like spark, scala, hadoop, hive, python. 3+ year of relevant experience architecting the complete end to end design of enterprise wide solution using latest technologies hadoop, spring boot/spring cloud, rest api, sql. 3+ year of professional experience in python, core java, hortonworks, aw","['boston', ' ma', ' usa']",0,boston,ma, usa,Data Engineer,,nan,"python,sql,excel,flask"
 data engineer , radus tek services ,"must have :hadoop, hdfs, spark, hive, scala/pyspark good to have:  snowflake, sas, kafka, s3,  spark container services , exposure to ml",['remote'],1,,,,Data Engineer,,nan,"python,sql,spark,relational databases"
 data engineer ii , vail systems ,"who you areinterested in building a data transformation layer into the architecture of a product to aggregate and calculate items more efficiently?as a data engineer, you will support and maintain the infrastructure that blends our call detail record (cdr) system's data with customer data for key clients. you'll focus on data aggregation and transformation within the context of our overall data pipeline by utilizing machine learning techniques, python data transformations, and messaging and queu","['darien', ' il', ' usa']",0,darien,il, usa,Data Engineer,contract,machine learning,"sql,etl,data analysis"
 senior data engineer , rita technology services ,"we are in search of a senior data engineer for our global business services client. this is a remote role working east coast business hours. candidates must currently live in the us to be considered.  in this role,  you will be designing, building, and maintaining a robust data pipeline that feeds an enterprise patented global software platform of modern web applications, apis, microservices, & databases hosted in an azure cloud. duties: innovate with multiple areas of the companywork with corpo",['remote'],1,,,,Data Engineer,,senior,
 data engineer , wipro ltd. ,"data engineer jd is as below responsibilities· to build adf pipeline for data movement activities, which support various source data & sink data store, data transformation activities and not limited to stored procedures with sql server, azure sql, azure synapse, spark, azure data bricks.· to build multiple activities in a pipeline to run it in parallel or sequential based on dependency· setting up triggers to schedule the pipelines· develop pipeline and integrate with adf· experience creating da","['weehawken', ' nj', ' usa']",0,weehawken,nj, usa,Data Engineer,,nan,
 data engineer - los angeles only , motion recruitment ,"job description our client is a search engine that is used for a variety of purposes. these purposes include helping to reconnect friends, reunite families, prevent fraud, and more. experience with deep learning or text mining is a huge plus. do not apply to this position if you do not live in los angeles.  required skills & experience  3+ years with python as data eng. knowledge in airflow sql any cloud technology (google cloud platform is a +)  what you will be doing tech breakdown  100% data ","['los angeles', ' ca', ' usa']",0,los angeles,ca, usa,Data Engineer,,nan,"python,sql,spark,excel"
 senior data engineer , moorecroft systems inc. ,"senior data engineer we are seeking a senior data engineer for a consulting engagement with a major entertainment and media company.  this person will be hands-on-date engineering development across multiple projects.   required skills:aws experience, docker, gitlab, airflow, python, snowflake, or postgressqldesign and implement database schema/tables/viewsdata service api’sexperience in media ad sales or research is a plusexperience with agile project managementwe do not work with 3rd party emp",['remote'],1,,,,Data Engineer,,senior,
" data engineer i (aws, python, databricks, etl) ", travelers ,"who are we?taking care of our customers, our communities and each other. that's the travelers promise. by honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. join us to discover a culture that is rooted in innovation and thrives on collaboration. imagine loving what you do and where you do it.compensation overviewthe annual base salary range provided for this position is a nationwide market range and repres","['hartford', ' ct', ' usa']",0,hartford,ct, usa,Data Engineer,"contract,long term",nan,"python,java,sql,spark,hadoop,bigdata,hive,aws"
 data engineer , enexus global ,"role : data engineer  location : remote  contract type : w2/ c2c/ 1099  duration : 12+ months jd: total experience ~6 years with 2 to 3 years working experience in data integration and pipeline development with data warehousing . experience with aws cloud on data integration with emr, glue, kafka, kinesis, and lambda in s3, redshift, rds, mongodb/dynamodb ecosystems strong real-life experience in python development especially in pyspark in aws cloud environment. experience on databricks design, ",['remote'],1,,,,Data Engineer,,nan,"spark,hadoop,hive"
 data engineer - remote - w2 long term contract , mindsource inc ,"job title: data engineer  (data engineer / big data developer) location: santa clara valley, ca – 100% remote duration: 12 months skillsets: 5+ years of experience in core java and sql, foundational to advanced knowledge including relational database experience (e.g. teradata, vertica) and hive or presto/trino on a big data platform will work with clients to: implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to gen",['remote'],1,,,,Data Engineer,,nan,"python,machine learning"
 big data engineer (face to face interview ) , ampstek llc ,"job title big data engineer (face to face interview ) location & reporting bellevue wa98006   contract duration (in months)* 12     job details: must have skills (top 3 technical skills only) *  1. good knowledge on spark 2. spark sql aws 3. hive   detailed job description: 12 years of experience in it industry.  5 years of experience in technology consulting, enterprise and solutions architecture and architectural frameworks. good exposure in telecommunication domain. facilitating release and s","['bellevue', ' wa', ' usa']",0,bellevue,wa, usa,Data Engineer,,nan,azure
 data engineer - remote work ," sigma consultants group, inc. ","100% remote we are looking to hire a data engineer. we are interested in talking to you.  responsibilities: owner of the core company data pipeline, responsible for scaling up data processing flow to meet the rapid data growth. evolve data model and data schema based on business and engineering needs implement systems tracking data quality and consistency develop tools supporting self-service data pipeline management (etl) sql and mapreduce job tuning to improve data processing performance exper",['remote'],1,,,,Data Engineer,,nan,"sql,spark,azure"
 sr. data engineer ," judge group, inc. ","location:  horsham, pa description:  our client is currently seeking a sr. data engineer•location: horsham, pa - hybrid•duration: contract to hire role summary:•this role will be responsible for transforming extensive and complex data into consumable business capabilities.•create system architecture, design, and specification using in-depth engineering skills and knowledge to solve complex development problems and achieve engineering goals. •determine and source appropriate data for a given anal","['horsham', ' pa', ' usa']",0,horsham,pa, usa,Data Engineer,,senior,"python,sql,deep learning"
 data engineer / python / azure , motion recruitment ,this international makeup and beauty company is hiring data engineers remotely!  required skills & experience  3+ years of relevant experience  python and/or spark kafka aws is a must  bs/cs in computer science or related field  what you will be doing daily responsibilities  70% hands on 30% team collaboration  the offer  competitive salary: $160-180k/yr doe  you will receive the following benefits:  medical insurance & health savings account (hsa) 401(k) paid sick time leave pre-tax commuter be,"['san francisco', ' ca', ' usa']",0,san francisco,ca, usa,Data Engineer,,intern,"python,sql,git,aws,agile,postgres"
 spark/scala data engineer ," judge group, inc. ","location:  austin, tx description:  our client is currently seeking a spark/scala data engineer.hybrid on-site in austin, tx or sunnyvale, ca.full-time, no sponsorship.spark/scala data engineeractivities: •  ability to work independently work on end-to-end development track with engineering mindset and product ownership attitude • requirement analysis and coding in accordance with coding standards •  requirement and design playback with business •  design pipeline end to end to meet customer req","['austin', ' tx', ' usa']",0,austin,tx, usa,Data Engineer,,nan,
 data engineer , apex systems ,"job#: 1274150 job description: data engineerif you are interested, please send your resume directly to shelby at !remote in california, oregon, washington, colorado, georgia, maryland, virginia, d.c. or hawaii.description:in addition to the responsibilities listed below, this senior individual contributor position is responsible for collecting, analyzing, and reporting on digital data and placing gained insights within the context of other transactional, member, and market data; guiding and coll","['portland', ' or', ' usa']",0,portland,or, usa,Data Engineer,contract,senior,"python,spark,aws"
 data platform engineer iii , randstad technologies ,"job summary:  this is the opportunity for a data platform engineer to join a well-established, fast growing company who is a leader in their industry! this company utilizes the latest and greatest technology and will give you the experience you need! must be able to be onsite 100% in pontiac, mi. large retention bonus and paid relocation available!!    location: pontiac, michigan  job type: permanent  salary: $115,000 - 125,000  per year  work hours: 8am to 4pm  education: bachelors     responsi","['pontiac', ' mi', ' usa']",0,pontiac,mi, usa,Data Engineer,12 months,leader,"java,sql,hive"
 cleared data engineer , ledgent technology ,"we are seeking a cleared data engineer to support a exciting new program. the preferred clearance is a ts/sci but can onboard with a top secret. job description * manages large technical projects, including: o scoping work o interfacing with other teams o delegating to other engineers * writes code to build and maintain enterprise data integration pipelines o  supports writing integrations for cdi migration when unblocked * partners with production development teams to roll out new features and ","['springfield', ' va', ' usa']",0,springfield,va, usa,Data Engineer,contract,nan,"sql,spark,hive,aws"
 big data engineer (contract w2 positions) ," yashco systems, inc. ","role: big data engineer     must have skills (most important): essential responsibilities: expert in writing code that meets standards and delivers desired functionality using the technology selected for the project with high quality responsible for programming a component, developing feature or frameworks work independently and contribute to the immediate team and to other teams across contribute to design discussions. skilled in analyze problem statements, breaking down problems ability to tak",['remote'],1,,,,Data Engineer,,nan,"sql,etl"
 senior cloud data engineer , kforce technology staffing ,"responsibilities: kforce has a client in juno beach, fl that is seeking a senior cloud data engineer.  summary: the senior cloud data engineer assesses, designs, develops, integrates and troubleshoots technology to support business processes. they provide technical or functional guidance to project or work teams, as needed within specific or multipledisciplines. this position is accountable for ensuring the reliability, performance, security, and continuity of it systems,as well as ensuring that","['juno beach', ' fl', ' usa']",0,juno beach,fl, usa,Data Engineer,contract,senior,
 data engineer with snowflake ," m3bi, llc. ","data engineer (3 position) azure data factory, experience in implementing data platforms using pythons, azure data lake, snowflake",['remote'],1,,,,Data Engineer,,nan,"python,spark,aws"
 apache kafka data engineer , wipro ltd. ,"about wipro: wipro limited (nyse: wit) is a leading global information technology, consulting and business process services company. we harness the power of cognitive computing, hyper-automation, robotics, cloud, analytics and emerging technologies to help our clients adapt to the digital world and make them successful. a company recognized globally for its comprehensive portfolio of services, strong commitment to sustainability and good corporate citizenship, we have a dedicated workforce of ov","['portland', ' or', ' usa']",0,portland,or, usa,Data Engineer,full time,nan,spark
 data engineer iii , motion recruitment ,"job description our client is an advanced retail data technology company that provides insights about consumer purchasing behavior for the world's largest brand manufacturers. they crawl thousands of ecommerce websites and marketplaces in real-time to provide brands with insights on consumer shopping behavior. this allows brands to maximize their shopability across every touchpoint and to offer an optimized customer experience through digital shelf analytics. overall, use of our client leads to ","['los angeles', ' ca', ' usa']",0,los angeles,ca, usa,Data Engineer,,nan,git
 data engineer with snowflake , stellarwins ,"data engineer with snowflake (initially remote, need to be onsite when client required) location: boston ma, durham north carolina, westlake texas   required skills: •snowflake •python •control m (bmc) •linux •data warehouse •sql queries •oracle database •superb communication skills •knowledge on finance gl module is a plus •experience in agile methodologies - kanban or scrum.","['westlake', ' tx', ' usa']",0,westlake,tx, usa,Data Engineer,,nan,
 senior data engineer , motion recruitment ,"a retail marketing technology company, based in the socal area , is looked to add data engineers to their team. you will be consolidating their data platform, building data models in snowflake, and building out data pipelines to snowflake. this is a full-time position with fully remote capability, with great benefits and work life balance. required skills & experience  aws  python - heavy coding sql snowflake or redshift or postgresql spark or hive kafka or rabbitmq for streaming  desired skills","['los angeles', ' ca', ' usa']",0,los angeles,ca, usa,Data Engineer,,nan,
 senior data engineer , motion recruitment ,"a retail marketing technology company, based in the socal area , is looked to add data engineers to their team. you will be consolidating their data platform, building data models in snowflake, and building out data pipelines to snowflake. this is a full-time position with fully remote capability, with great benefits and work life balance. required skills & experience  aws  python - heavy coding sql snowflake or redshift or postgresql spark or hive kafka or rabbitmq for streaming  desired skills","['irvine', ' ca', ' usa']",0,irvine,ca, usa,Data Engineer,,nan,
 hadoop/big data engineer ," kpi partners, inc. ","kpi partners, a global consulting firm focused on strategy, technology, and digital transformation. we help companies tackle their most ambitious projects and build new capabilities. we provide solutions in cloud, data, application development & bi spaces. location: commutable distanceto sunnyvale, ca description designs, develops, and implements hadoop eco-system based applications to support business requirements. follows approved life cycle methodologies, creates design documents, and perform","['sunnyvale', ' ca', ' usa']",0,sunnyvale,ca, usa,Data Engineer,,nan,
 lead data engineer with snowflake exp , datson360 llc ,"position:   lead data engineer with snowflake exp location:   plano, tx duration:  contract client:  lti   job description: understand customer current data solution and architecturedesign and implement effective database solutions and models to store and retrieve company data using snowflake as a solutionexcellent knowledge of cloud technologiesexamine and identify database structural necessities by evaluating client operations, applications, and programming.understand company needs to define s","['plano', ' tx', ' usa']",0,plano,tx, usa,Data Engineer,,nan,"python,azure"
 senior data engineer with machine learning , cyma systems inc ,"senior data engineer (machine learning) the vision of the machine learning (ml) engineering team at disney is to drive and enable ml usage across several domains in heterogeneous language environments and at all stages of a project’s life cycle, including ad-hoc exploration, preparing training data, model development, and robust production deployment. the team is invested in continual innovation on the ml infrastructure itself to carefully orchestrate a continuous cycle of learning, inference, a",['remote'],1,,,,Data Engineer,,machine learning,git
 azure data engineer ," trigyn technologies, inc. ","the ideal candidate will be responsible for the design and implementation of a data infrastructure that provides standard data connectivity, storage, pipelining, and data integration services under a data hub and spoke architecture model. scope of work: collecting large, complex sets of data that meet non-functional and functional business requirements.  identifying, designing, and implementing internal process improvements including re-designing infrastructure for greater scalability, optimizin","['new york', ' ny', ' usa']",0,new york,ny, usa,Data Engineer,,intern,git
 remote sql data engineer (w2 only) , trova search ,"must have  (api, aws, sql, ssrs and ssis) experience.    data engineer with data pipeline, etl, api and aws cloud platform experience to contribute toward the success of our technology initiatives. core areas include the warehousing, transformation, cleansing, and integration of large volumes of data. this position will need to be able to write scripts and commands for data manipulation, data automation and assist with the development of policies and procedures related to the support of new and ",['remote'],1,,,,Data Engineer,,senior,"python,sql,agile"
 apache kafka data engineer , wipro ltd. ,"about wipro:   wipro limited (nyse: wit) is a leading global information technology, consulting and business process services company. we harness the power of cognitive computing, hyper-automation, robotics, cloud, analytics and emerging technologies to help our clients adapt to the digital world and make them successful. a company recognized globally for its comprehensive portfolio of services, strong commitment to sustainability and good corporate citizenship, we have a dedicated workforce of ","['portland', ' or', ' usa']",0,portland,or, usa,Data Engineer,full time,nan,"python,sql,spark,hive,aws,postgres"
 data engineer , synapse business systems ,"data engineer 100% remote long term contract skills: sas, sql, tableau, hadoop, hive, spark, python, pyspark, azure  strong 10+ years hands-on experience  hands-on experience in sas & sql server  hands-on experience on hadoop, hive, spark, sql, python, pyspark, azure  sas & healthcare background is mandatory",[''],0,,,,Data Engineer,full time,nan,"python,sql,spark,hive,aws,postgres"
" 100% remote - senior data engineer(aws, spark) ", talent group ,"senior data engineer  location : remote  full-time job description: data engineer  • python • aws/cloud • sql • pyspark • apache spark required and preferred skill sets:  • hands on experience in aws - emr [hive, pyspark], s3, athena or any other equivalent cloud • hands-on experience spark batch processing and some familiarity with spark structured streaming • minimum 1 years’ experience working experience with hadoop stack dealing huge volumes of data in a scalable fashion • 1-2 years of hands",['remote'],1,,,,Data Engineer,,senior,"hadoop,git"
 senior systems engineer - data privacy , goahead solutions ,"goahead solutions has a great opportunity for a senior systems engineer -data privacy in south  san francisco, ca.  this would be a six to twelve month contract to start out.    job description -the regulatory and corporate technology team in san francisco is looking for a senior systems engineer – data privacy. in this role, you will work with both it teams and other internal organizations to gather requirements associated with regulatory and corporate applications. the senior systems engineer ","['remote or south san francisco', ' ca', ' usa']",1,south san francisco,ca, usa,Data Engineer,contract,intern,excel
" data engineer - ssis, sql server, db design ", 3coast ,"rg19672 prefer local area candidates, as no relocation is being paid by this client currently.   position:     data engineer - ssis, sql server, db design location:     warren, nj (partially remote) compensation: $$ market salary range + excellent benefits   this position is remote 2 days a week. job description: this client is a global property & casualty provider. they are seeking a data engineer to be responsible for the analysis and review of all data requirements arising from various projec","['warren', ' nj', ' usa']",0,warren,nj, usa,Data Engineer,,nan,machine learning
 data engineer ii - patient data / ai / ml ," change healthcare operations, llc ","data engineer ii, patient data (remote - us)  transforming the future of healthcare isn't something we take lightly. it takes teams of the best and the brightest, working together to make an impact. as one of the largest healthcare technology companies in the u.s., we are a catalyst to accelerate the journey toward improved lives and healthier communities.  here at change healthcare, we're using our influence to drive positive changes across the industry, and we want motivated and passionate peo",['remote'],1,,,,Data Engineer,,nan,
" azure data engineer :: houston,tx :: contract ", american tech vision solutions llc ,"azure data engineer  - multiple roles platform: sql databases, elt and etl tools, microsoft azure: azure sql database, data factory, sql data warehouse, app services (web, api, logic apps), azure functions, log analytics, networking & security, azure storage, service bus, expressroute/vpn, azure active directory, azure dev ops, azure arm templates technologies: sql, polybase, python, pyspark, spark internals, powershell, bash, c#, javascript, entity framework, restful services, microservices, vi","['houston', ' tx', ' usa']",0,houston,tx, usa,Data Engineer,,senior,"sql,aws,etl"
 senior data engineer - data science ," new iron group, inc. ",senior data engineer - data science   new iron is helping recruit a sr data engineer to join a remote data science team.   this is a challenging fully remote direct-hire role.   the ideal candidate will be a strong data engineer with an interest in / expertise with data science.   job functions include:  bring what data scientists do into production build and manage the data feature pipeline for data science/ml initiatives contribute to major design and technology decisions to support agility an,['remote'],1,,,,Data Scientist,,senior,git
" need - data engineer - plano, tx - 6+ months - rrb ", ascii group llc ,"title : data engineer location   : plano, tx (onsite) duration: 6+ months rate                                      : openvisa status  : any   in-person interview  : no relevant experience (in yrs.)    : 6+   detailed job description:  provide advanced engineering support services to end users:gather technical detailstroubleshoot issues to resolve problemsprovide status updates to product owner and stakeholderstrack all details in the issue tracking system (jira)provide issue review and triage p","['plano', ' tx', ' usa']",0,plano,tx, usa,Data Engineer,"contract,long term",nan,"python,sql,spark,hadoop,hive,azure,tableau"
 senior data & analytics engineer , infinity consulting solutions ,title: senior data & analytics engineer  location: miami - onsitewe are looking for a senior data & anayltics engineer on site with an outside the box mentality to help solve problems effectively and efficiently. the ideal candidate has the drive to understand our business and an ability to communicate complex subjects in a manner that is easily understood by others. this person will work closely with the director of it to improve the value delivery of the team to the business and support analyt,"['miami', ' fl', ' usa']",0,miami,fl, usa,Data Engineer,full time,director,"python,sql,spark,hadoop,hive,aws"
 data engineer ii ( data services) , travelers ,"who are we?taking care of our customers, our communities and each other. that's the travelers promise. by honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. join us to discover a culture that is rooted in innovation and thrives on collaboration. imagine loving what you do and where you do it.compensation overviewthe annual base salary range provided for this position is a nationwide market range and repres","['hartford', ' ct', ' usa']",0,hartford,ct, usa,Data Engineer,contract,nan,
 data engineer , spectraforce technologies inc. ,"role: data engineer location: jersey city, nj/westlake, tx/durham, nc/boston, ma/ merrimack, nc(3 days onsite per month) duration: 6+ months  w2 only role descriptionour team is hiring a software engineer, you will be responsible for partnering with the project sponsors, analysts and architecture teams to design and deliver outstanding cloud-based applications. required qualificationsbachelor’s or master’s degree in a technology related field like computer science or engineering with 10+ years o","['jersey city', ' nj', ' usa']",0,jersey city,nj, usa,Data Engineer,,nan,"sql,excel"
 data engineer ii - patient data / ai / ml ," change healthcare operations, llc ","data engineer ii, patient data (remote - us)  we're looking for data engineers with a passion for artificial intelligence to help drive a new generation of data and machine learning-enabled services and products to impact healthcare supporting artificial intelligence, machine learning, and data science solutions for change healthcare.  data engineers at change healthcare are software developers who design, build and launch efficient & reliable data pipelines to move and transform data (both larg",['remote'],1,,,,Data Engineer,,machine learning,
" data engineer - durham, nc / boston , ma / merrimack, nh ", digital technology solutions ,"dts is looking for data engineer for a long term contract with our direct client position in durham, nc / boston , ma   the role in this role you set out the technical direction for the team. you will work closely with our data architect to craft secure, scalable, resilient cloud-based services. as the most senior technical member of your team, you will guide other specialists and help develop their technical skills. the expertise we’re looking for bachelors or masters in a technology related fi","['durham', ' nc', ' usa']",0,durham,nc, usa,Data Engineer,,specialist,"python,java,sql,spark,azure,etl"
 data reliability engineer , jobot ,"amazing opportunity for a data reliability engineer 100% remote!!this jobot job is hosted by: nicole hudachekare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.a bit about us:we are a central bank that provides payment services to financial institutions and promotes development, stability, and economic knowledge within the community. our purpose is to promote financial stability and minimize risk. we pride ourselves on our commitment to the public interes","['st. louis', ' mo', ' usa']",0,st. louis,mo, usa,Data Engineer,,nan,
 sr. data engineer , spectraforce technologies inc. ,"role: sr. data engineer location: durham, nc (hybrid, 3 days onsite/month) duration: 6+ months (open ended) w2  only  must haves:  pl/sql informatica - for data movement python / automation (can substitute shell scripting for python here) this is a data migration need, moving data from legacy to enterprise data lake platform, and look to migrate/convert 30k+ reports to a new platform.  the expertise you have bachelor’s degree or equivalent in a technology related field (e.g. computer science, en","['durham', ' nc', ' usa']",0,durham,nc, usa,Data Engineer,,senior,
 senior data integrity engineer , jobot ,"senior data integrity engineer/ $75k-$115k great place to work!this jobot job is hosted by: jay o'brienare you a fit? easy apply now by clicking the ""apply now"" button and sending us your resume.salary: $75,000 - $115,000 per yeara bit about us:company is committed to connecting our members to the best care and wellness toolsat the best price. our dedication to this work began in 1940, when the company was started to help people get health care they couldn't afford during the great depression. n","['fargo', ' nd', ' usa']",0,fargo,nd, usa,Data Engineer,,senior,
 data engineer , lawrence livermore national laboratory ,"company description  join us and make your mark on the world!  are you interested in joining some of the brightest talent in the world to strengthen the united states' security? come join lawrence livermore national laboratory (llnl) where our employees apply their expertise to create solutions for big ideas that make our world a better place.  we are committed to a diverse and equitable workforce with an inclusive culture that values and celebrates the diversity of our people, talents, ideas, e","['livermore', ' ca', ' usa']",0,livermore,ca, usa,Data Engineer,,nan,
 data engineer (w/aws account infrastructure responsibilities) , state farm ,"overviewwe are not just offering a job but a meaningful career! come join our passionate team!as a fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. state farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a good neighbor culture.we offer competitive benefits and pay with the potential for an annual financial award ","['bloomington', ' il', ' usa']",0,bloomington,il, usa,Data Engineer,,leader,
 data engineer (w/aws account infrastructure responsibilities) , state farm ,"overviewwe are not just offering a job but a meaningful career! come join our passionate team!as a fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. state farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a good neighbor culture.we offer competitive benefits and pay with the potential for an annual financial award ","['richardson', ' tx', ' usa']",0,richardson,tx, usa,Data Engineer,,leader,machine learning
 data engineer (w/aws account infrastructure responsibilities) , state farm ,"overviewwe are not just offering a job but a meaningful career! come join our passionate team!as a fortune 50 company, we hire the best employees to serve our customers, making us a leader in the insurance and financial services industry. state farm embraces diversity and inclusion to ensure a workforce that is engaged, builds on the strengths and talents of all associates, and creates a good neighbor culture.we offer competitive benefits and pay with the potential for an annual financial award ","['tempe', ' az', ' usa']",0,tempe,az, usa,Data Engineer,"contract,long term",leader,
